"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.3065e-06,0,200,2,1.3934,11,11
3,1.3065e-06,1,200,3,1.3934,0,0
3,5.1904e-07,2,200,2,0.13002,13,13
3,5.1904e-07,3,200,1,0.13002,5,5
3,5.28e-07,4,200,2,0.85444,19,19
3,5.28e-07,5,200,1,0.85444,1,1
3,1.9939e-05,6,200,2,0.11793,9,9
3,1.9939e-05,7,200,1,0.11793,3,3
3,4.1299e-06,8,200,2,0.041569,21,21
3,4.1299e-06,9,200,1,0.041569,15,15
3,2.6528e-06,10,200,2,0.046978,17,17
3,2.6528e-06,11,200,1,0.046978,7,7
