"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1759e-05,0,200,2,1.3851,11,11
3,1.1759e-05,1,200,3,1.3851,0,0
3,4.6716e-06,2,200,2,0.12291,13,13
3,4.6716e-06,3,200,1,0.12291,5,5
3,4.7522e-06,4,200,2,0.85649,19,19
3,4.7522e-06,5,200,1,0.85649,1,1
3,0.00017945,6,200,2,0.12009,9,9
3,0.00017945,7,200,1,0.12009,3,3
3,3.7174e-05,8,200,2,0.055327,21,21
3,3.7174e-05,9,200,1,0.055327,15,15
3,2.3875e-05,10,200,2,0.056796,17,17
3,2.3875e-05,11,200,1,0.056796,7,7
