"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.9397e-06,0,200,2,1.3931,11,11
3,2.9397e-06,1,200,3,1.3931,0,0
3,1.1679e-06,2,200,2,0.12974,13,13
3,1.1679e-06,3,200,1,0.12974,5,5
3,1.1881e-06,4,200,2,0.85452,19,19
3,1.1881e-06,5,200,1,0.85452,1,1
3,4.4864e-05,6,200,2,0.11802,9,9
3,4.4864e-05,7,200,1,0.11802,3,3
3,9.2927e-06,8,200,2,0.042112,21,21
3,9.2927e-06,9,200,1,0.042112,15,15
3,5.9685e-06,10,200,2,0.047365,17,17
3,5.9685e-06,11,200,1,0.047365,7,7
