"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.1785e-05,0,200,2,1.3858,11,11
3,2.1785e-05,1,200,3,1.3858,0,0
3,8.6549e-06,2,200,2,0.12352,13,13
3,8.6549e-06,3,200,1,0.12352,5,5
3,8.8043e-06,4,200,2,0.85631,19,19
3,8.8043e-06,5,200,1,0.85631,1,1
3,0.00033246,6,200,2,0.1199,9,9
3,0.00033246,7,200,1,0.1199,3,3
3,6.8868e-05,8,200,2,0.05415,21,21
3,6.8868e-05,9,200,1,0.05415,15,15
3,4.4229e-05,10,200,2,0.055956,17,17
3,4.4229e-05,11,200,1,0.055956,7,7
