"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.5202e-05,0,200,2,1.3874,11,11
3,5.5202e-05,1,200,3,1.3874,0,0
3,2.1931e-05,2,200,2,0.12488,13,13
3,2.1931e-05,3,200,1,0.12488,5,5
3,2.2309e-05,4,200,2,0.85592,19,19
3,2.2309e-05,5,200,1,0.85592,1,1
3,0.00084244,6,200,2,0.11949,9,9
3,0.00084244,7,200,1,0.11949,3,3
3,0.0001745,8,200,2,0.051526,21,21
3,0.0001745,9,200,1,0.051526,15,15
3,0.00011208,10,200,2,0.054084,17,17
3,0.00011208,11,200,1,0.054084,7,7
