"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.6627e-05,0,200,2,1.3897,11,11
3,5.6627e-05,1,200,3,1.3897,0,0
3,2.2497e-05,2,200,2,0.12689,13,13
3,2.2497e-05,3,200,1,0.12689,5,5
3,2.2885e-05,4,200,2,0.85534,19,19
3,2.2885e-05,5,200,1,0.85534,1,1
3,0.00086418,6,200,2,0.11888,9,9
3,0.00086418,7,200,1,0.11888,3,3
3,0.00017901,8,200,2,0.047634,21,21
3,0.00017901,9,200,1,0.047634,15,15
3,0.00011497,10,200,2,0.051306,17,17
3,0.00011497,11,200,1,0.051306,7,7
