"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.2665e-07,0,200,2,1.3834,11,11
3,3.2665e-07,1,200,3,1.3834,0,0
3,1.2974e-07,2,200,2,0.12151,13,13
3,1.2974e-07,3,200,1,0.12151,5,5
3,1.3198e-07,4,200,2,0.85688,19,19
3,1.3198e-07,5,200,1,0.85688,1,1
3,4.9848e-06,6,200,2,0.12051,9,9
3,4.9848e-06,7,200,1,0.12051,3,3
3,1.0326e-06,8,200,2,0.058048,21,21
3,1.0326e-06,9,200,1,0.058048,15,15
3,6.6309e-07,10,200,2,0.058738,17,17
3,6.6309e-07,11,200,1,0.058738,7,7
