"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.7447e-05,0,200,2,1.3861,11,11
3,2.7447e-05,1,200,3,1.3861,0,0
3,1.0904e-05,2,200,2,0.1238,13,13
3,1.0904e-05,3,200,1,0.1238,5,5
3,1.1092e-05,4,200,2,0.85623,19,19
3,1.1092e-05,5,200,1,0.85623,1,1
3,0.00041887,6,200,2,0.11982,9,9
3,0.00041887,7,200,1,0.11982,3,3
3,8.6765e-05,8,200,2,0.053607,21,21
3,8.6765e-05,9,200,1,0.053607,15,15
3,5.5724e-05,10,200,2,0.055569,17,17
3,5.5724e-05,11,200,1,0.055569,7,7
