"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.4191e-05,0,200,2,1.2613,19,19
3,1.4191e-05,1,200,3,1.2613,0,0
3,7.9778e-05,2,200,2,0.12232,13,13
3,7.9778e-05,3,200,1,0.12232,7,7
3,8.0674e-06,4,200,2,0.83435,5,9
3,8.0674e-06,5,200,1,0.83435,1,3
3,7.2662e-05,6,200,2,0.029512,21,21
3,7.2662e-05,7,200,1,0.029512,15,15
3,4.2576e-05,8,200,2,0.031938,17,17
3,4.2576e-05,9,200,1,0.031938,11,11
3,1.0386e-05,10,200,2,0.83444,9,5
3,1.0386e-05,11,200,1,0.83444,3,1
