"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1629e-06,0,200,2,1.2896,47,39
3,1.1629e-06,1,200,3,1.2896,0,0
3,1.1783e-05,2,200,2,0.17778,15,15
3,1.1783e-05,3,200,1,0.17778,7,7
3,8.0488e-06,4,100,2,0.029751,45,37
3,8.0488e-06,5,100,1,0.029751,39,31
3,1.2308e-07,6,200,2,0.85309,5,9
3,1.2308e-07,7,200,1,0.85309,1,3
3,1.5119e-06,8,200,2,0.052969,29,29
3,1.5119e-06,9,200,1,0.052969,21,21
3,1.0756e-06,10,200,2,0.099323,33,33
3,1.0756e-06,11,200,1,0.099323,27,27
3,6.2432e-06,12,200,2,0.11325,23,23
3,6.2432e-06,13,200,1,0.11325,13,13
3,6.8575e-06,14,100,2,0.027461,49,41
3,6.8575e-06,15,100,1,0.027461,43,35
3,1.4821e-07,16,200,2,0.8531,9,5
3,1.4821e-07,17,200,1,0.8531,3,1
3,0.00038678,18,100,2,0.028419,17,17
3,0.00038678,19,100,1,0.028419,11,11
3,0.00070025,20,100,2,0.024334,25,25
3,0.00070025,21,100,1,0.024334,19,19
