"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.7637e-05,0,200,2,1.2917,47,39
3,2.7637e-05,1,200,3,1.2917,0,0
3,0.00028003,2,200,2,0.18119,15,15
3,0.00028003,3,200,1,0.18119,7,7
3,0.00016297,4,100,2,0.018214,45,41
3,0.00016297,5,100,1,0.018214,39,35
3,2.9251e-06,6,200,2,0.85359,5,9
3,2.9251e-06,7,200,1,0.85359,1,3
3,3.5932e-05,8,200,2,0.051358,29,29
3,3.5932e-05,9,200,1,0.051358,21,21
3,2.5562e-05,10,200,2,0.099154,37,33
3,2.5562e-05,11,200,1,0.099154,31,27
3,0.00014837,12,200,2,0.1205,23,23
3,0.00014837,13,200,1,0.1205,13,13
3,0.00019129,14,100,2,0.019733,49,37
3,0.00019129,15,100,1,0.019733,43,31
3,3.522e-06,16,200,2,0.85352,9,5
3,3.522e-06,17,200,1,0.85352,3,1
3,0.0091921,18,100,2,0.018922,17,17
3,0.0091921,19,100,1,0.018922,11,11
3,0.016642,20,100,2,0.016361,25,25
3,0.016642,21,100,1,0.016361,19,19
