"Points:0","Points:1","Points:2"
-0.75118,-1.5024,0
-2.6544,-1.5025,0
-0.75118,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.25118,-1.2028,0
-2.1544,-1.2028,0
-0.25118,-0.57279,0
-2.1544,-0.5847,0
-0.50118,-1.0928,0
-2.4044,-1.128,0
-0.50118,-1.0228,0
-2.4044,-0.98789,0
