"Points:0","Points:1","Points:2"
-1.5505,-1.5024,0
-2.6544,-1.5025,0
-1.5505,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-1.0505,-1.2028,0
-2.1544,-1.2028,0
-1.0505,-0.57779,0
-2.1544,-0.5847,0
-1.3005,-1.1076,0
-2.4044,-1.128,0
-1.3005,-1.0081,0
-2.4044,-0.98789,0
