"Points:0","Points:1","Points:2"
-2.5021,-1.5025,0
-2.6544,-1.5025,0
-2.5021,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-2.0021,-1.2028,0
-2.1544,-1.2028,0
-2.0021,-0.58375,0
-2.1544,-0.5847,0
-2.2521,-1.1252,0
-2.4044,-1.128,0
-2.2521,-0.99068,0
-2.4044,-0.98789,0
