"Points:0","Points:1","Points:2"
0.010093,-1.5023,0
-2.6544,-1.5025,0
0.010093,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.51009,-1.2028,0
-2.1544,-1.2028,0
0.51009,-0.56803,0
-2.1544,-0.5847,0
0.26009,-1.0788,0
-2.4044,-1.128,0
0.26009,-1.0368,0
-2.4044,-0.98789,0
