"Points:0","Points:1","Points:2"
-0.90344,-1.5024,0
-2.6544,-1.5025,0
-0.90344,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.40344,-1.2028,0
-2.1544,-1.2028,0
-0.40344,-0.57375,0
-2.1544,-0.5847,0
-0.65344,-1.0957,0
-2.4044,-1.128,0
-0.65344,-1.02,0
-2.4044,-0.98789,0
