"Points:0","Points:1","Points:2"
0.16235,-1.5023,0
-2.6544,-1.5025,0
0.16235,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.66235,-1.2028,0
-2.1544,-1.2028,0
0.66235,-0.56708,0
-2.1544,-0.5847,0
0.41235,-1.076,0
-2.4044,-1.128,0
0.41235,-1.0396,0
-2.4044,-0.98789,0
