"Points:0","Points:1","Points:2"
-0.71312,-1.5024,0
-2.6544,-1.5025,0
-0.71312,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.21312,-1.2028,0
-2.1544,-1.2028,0
-0.21312,-0.57256,0
-2.1544,-0.5847,0
-0.46312,-1.0921,0
-2.4044,-1.128,0
-0.46312,-1.0235,0
-2.4044,-0.98789,0
