"Points:0","Points:1","Points:2"
-2.426,-1.5025,0
-2.6544,-1.5025,0
-2.426,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-1.926,-1.2028,0
-2.1544,-1.2028,0
-1.926,-0.58327,0
-2.1544,-0.5847,0
-2.176,-1.1238,0
-2.4044,-1.128,0
-2.176,-0.99208,0
-2.4044,-0.98789,0
