"Points:0","Points:1","Points:2"
-2.5402,-1.5025,0
-2.6544,-1.5025,0
-2.5402,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-2.0402,-1.2028,0
-2.1544,-1.2028,0
-2.0402,-0.58399,0
-2.1544,-0.5847,0
-2.2902,-1.1259,0
-2.4044,-1.128,0
-2.2902,-0.98998,0
-2.4044,-0.98789,0
