"Points:0","Points:1","Points:2"
-0.33248,-1.5023,0
-2.6544,-1.5025,0
-0.33248,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.16752,-1.2028,0
-2.1544,-1.2028,0
0.16752,-0.57017,0
-2.1544,-0.5847,0
-0.082482,-1.0851,0
-2.4044,-1.128,0
-0.082482,-1.0305,0
-2.4044,-0.98789,0
