"Points:0","Points:1","Points:2"
-0.82731,-1.5024,0
-2.6544,-1.5025,0
-0.82731,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.32731,-1.2028,0
-2.1544,-1.2028,0
-0.32731,-0.57327,0
-2.1544,-0.5847,0
-0.57731,-1.0943,0
-2.4044,-1.128,0
-0.57731,-1.0214,0
-2.4044,-0.98789,0
