"Points:0","Points:1","Points:2"
-1.1699,-1.5024,0
-2.6544,-1.5025,0
-1.1699,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.66989,-1.2028,0
-2.1544,-1.2028,0
-0.66989,-0.57541,0
-2.1544,-0.5847,0
-0.91989,-1.1006,0
-2.4044,-1.128,0
-0.91989,-1.0151,0
-2.4044,-0.98789,0
