"Points:0","Points:1","Points:2"
-0.56086,-1.5024,0
-2.6544,-1.5025,0
-0.56086,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.060865,-1.2028,0
-2.1544,-1.2028,0
-0.060865,-0.5716,0
-2.1544,-0.5847,0
-0.31086,-1.0893,0
-2.4044,-1.128,0
-0.31086,-1.0263,0
-2.4044,-0.98789,0
