"Points:0","Points:1","Points:2"
-2.1595,-1.5025,0
-2.6544,-1.5025,0
-2.1595,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-1.6595,-1.2028,0
-2.1544,-1.2028,0
-1.6595,-0.58161,0
-2.1544,-0.5847,0
-1.9095,-1.1188,0
-2.4044,-1.128,0
-1.9095,-0.99697,0
-2.4044,-0.98789,0
