"Points:0","Points:1","Points:2"
-1.0176,-1.5024,0
-2.6544,-1.5025,0
-1.0176,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.51763,-1.2028,0
-2.1544,-1.2028,0
-0.51763,-0.57446,0
-2.1544,-0.5847,0
-0.76763,-1.0978,0
-2.4044,-1.128,0
-0.76763,-1.0179,0
-2.4044,-0.98789,0
