"Points:0","Points:1","Points:2"
0.92363,-1.5022,0
-2.6544,-1.5025,0
0.92363,-2.7418e-06,0
-2.6544,-2.7418e-06,0
1.4236,-1.2028,0
-2.1544,-1.2028,0
1.4236,-0.56232,0
-2.1544,-0.5847,0
1.1736,-1.062,0
-2.4044,-1.128,0
1.1736,-1.0535,0
-2.4044,-0.98789,0
