"Points:0","Points:1","Points:2"
0.4288,-1.5023,0
-2.6544,-1.5025,0
0.4288,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.9288,-1.2028,0
-2.1544,-1.2028,0
0.9288,-0.56541,0
-2.1544,-0.5847,0
0.6788,-1.0711,0
-2.4044,-1.128,0
0.6788,-1.0445,0
-2.4044,-0.98789,0
