"Points:0","Points:1","Points:2"
0.61911,-1.5023,0
-2.6544,-1.5025,0
0.61911,-2.7418e-06,0
-2.6544,-2.7418e-06,0
1.1191,-1.2028,0
-2.1544,-1.2028,0
1.1191,-0.56422,0
-2.1544,-0.5847,0
0.86911,-1.0676,0
-2.4044,-1.128,0
0.86911,-1.048,0
-2.4044,-0.98789,0
