"Points:0","Points:1","Points:2"
-0.97957,-1.5024,0
-2.6544,-1.5025,0
-0.97957,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.47957,-1.2028,0
-2.1544,-1.2028,0
-0.47957,-0.57422,0
-2.1544,-0.5847,0
-0.72957,-1.0971,0
-2.4044,-1.128,0
-0.72957,-1.0186,0
-2.4044,-0.98789,0
