"Points:0","Points:1","Points:2"
1.0759,-1.5022,0
-2.6544,-1.5025,0
1.0759,-2.7418e-06,0
-2.6544,-2.7418e-06,0
1.5759,-1.2028,0
-2.1544,-1.2028,0
1.5759,-0.56136,0
-2.1544,-0.5847,0
1.3259,-1.0591,0
-2.4044,-1.128,0
1.3259,-1.0563,0
-2.4044,-0.98789,0
