"Points:0","Points:1","Points:2"
-2.1976,-1.5025,0
-2.6544,-1.5025,0
-2.1976,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-1.6976,-1.2028,0
-2.1544,-1.2028,0
-1.6976,-0.58184,0
-2.1544,-0.5847,0
-1.9476,-1.1195,0
-2.4044,-1.128,0
-1.9476,-0.99627,0
-2.4044,-0.98789,0
