"Points:0","Points:1","Points:2"
-0.9415,-1.5024,0
-2.6544,-1.5025,0
-0.9415,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.4415,-1.2028,0
-2.1544,-1.2028,0
-0.4415,-0.57398,0
-2.1544,-0.5847,0
-0.6915,-1.0964,0
-2.4044,-1.128,0
-0.6915,-1.0193,0
-2.4044,-0.98789,0
