"Points:0","Points:1","Points:2"
-0.37055,-1.5023,0
-2.6544,-1.5025,0
-0.37055,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.12945,-1.2028,0
-2.1544,-1.2028,0
0.12945,-0.57041,0
-2.1544,-0.5847,0
-0.12055,-1.0858,0
-2.4044,-1.128,0
-0.12055,-1.0298,0
-2.4044,-0.98789,0
