"Points:0","Points:1","Points:2"
0.54299,-1.5023,0
-2.6544,-1.5025,0
0.54299,-2.7418e-06,0
-2.6544,-2.7418e-06,0
1.043,-1.2028,0
-2.1544,-1.2028,0
1.043,-0.5647,0
-2.1544,-0.5847,0
0.79299,-1.069,0
-2.4044,-1.128,0
0.79299,-1.0466,0
-2.4044,-0.98789,0
