"Points:0","Points:1","Points:2"
-1.1318,-1.5024,0
-2.6544,-1.5025,0
-1.1318,-2.7418e-06,0
-2.6544,-2.7418e-06,0
-0.63182,-1.2028,0
-2.1544,-1.2028,0
-0.63182,-0.57518,0
-2.1544,-0.5847,0
-0.88182,-1.0999,0
-2.4044,-1.128,0
-0.88182,-1.0158,0
-2.4044,-0.98789,0
