"Points:0","Points:1","Points:2"
-0.18023,-1.5023,0
-2.6544,-1.5025,0
-0.18023,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.31977,-1.2028,0
-2.1544,-1.2028,0
0.31977,-0.56922,0
-2.1544,-0.5847,0
0.069774,-1.0823,0
-2.4044,-1.128,0
0.069774,-1.0333,0
-2.4044,-0.98789,0
