"Points:0","Points:1","Points:2"
0.048157,-1.5023,0
-2.6544,-1.5025,0
0.048157,-2.7418e-06,0
-2.6544,-2.7418e-06,0
0.54816,-1.2028,0
-2.1544,-1.2028,0
0.54816,-0.56779,0
-2.1544,-0.5847,0
0.29816,-1.0781,0
-2.4044,-1.128,0
0.29816,-1.0375,0
-2.4044,-0.98789,0
