"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.74865,0.74865,0,1,0,1
1,0,1,2,200,0.078969,0.32337,0,234390904,0,1
1,0,1,2,200,0.078969,0.32337,0,234390904,1,1
2,0,1,4,200,0.2753,0.3192,0,18674,0,1
2,0,1,4,200,0.2753,0.3192,0,18674,1,1
1,0,0,6,200,0.078969,0.2444,0,26003,0,1
1,0,0,6,200,0.078969,0.2444,0,26003,1,1
3,0,1,8,200,0.28553,0.31144,0,25426,0,1
3,0,1,8,200,0.28553,0.31144,0,25426,1,1
2,0,0,10,200,0.2753,0.043906,0,21694,0,1
2,0,0,10,200,0.2753,0.043906,0,21694,1,1
4,0,1,12,200,0.21483,0.25717,0,37266,0,1
4,0,1,12,200,0.21483,0.25717,0,37266,1,1
3,0,0,14,200,0.28553,0.025913,0,37421,0,1
3,0,0,14,200,0.28553,0.025913,0,37421,1,1
5,0,1,16,200,0.18513,0.19955,0,35356,0,1
5,0,1,16,200,0.18513,0.19955,0,35356,1,1
4,0,0,18,200,0.21483,0.042342,0,29765,0,1
4,0,0,18,200,0.21483,0.042342,0,29765,1,1
6,0,1,20,200,0.16194,0.19458,0,28594,0,1
6,0,1,20,200,0.16194,0.19458,0,28594,1,1
5,0,0,22,200,0.18513,0.014419,0,27345,0,1
5,0,0,22,200,0.18513,0.014419,0,27345,1,1
7,0,1,24,200,0.087342,0.16119,0,25553,0,1
7,0,1,24,200,0.087342,0.16119,0,25553,1,1
6,0,0,26,200,0.16194,0.032642,0,24210,0,1
6,0,0,26,200,0.16194,0.032642,0,24210,1,1
8,0,1,28,200,0.103,0.1373,0,23614,0,1
8,0,1,28,200,0.103,0.1373,0,23614,1,1
7,0,0,30,200,0.087342,0.073843,0,18382,0,1
7,0,0,30,200,0.087342,0.073843,0,18382,1,1
9,0,1,32,200,0.063098,0.11252,0,29763,0,1
9,0,1,32,200,0.063098,0.11252,0,29763,1,1
8,0,0,34,200,0.103,0.034303,0,36252,0,1
8,0,0,34,200,0.103,0.034303,0,36252,1,1
10,0,1,36,200,0.082745,0.10295,0,27643,0,1
10,0,1,36,200,0.082745,0.10295,0,27643,1,1
9,0,0,38,200,0.063098,0.049423,0,21845,0,1
9,0,0,38,200,0.063098,0.049423,0,21845,1,1
11,0,1,40,200,0.063868,0.09239,0,18084,0,1
11,0,1,40,200,0.063868,0.09239,0,18084,1,1
10,0,0,42,200,0.082745,0.020208,0,25573,0,1
10,0,0,42,200,0.082745,0.020208,0,25573,1,1
12,0,1,44,100,0.0018311,0.058543,0,23003,0,1
12,0,1,44,100,0.0018311,0.058543,0,23003,1,1
11,0,0,46,200,0.063868,0.028522,0,28290,0,1
11,0,0,46,200,0.063868,0.028522,0,28290,1,1
0,0,0,48,200,0.74865,0,0,6672,0,1
0,0,0,48,200,0.74865,0,0,6672,1,1
12,0,0,50,100,0.0018311,0.056712,0,23915,0,1
12,0,0,50,100,0.0018311,0.056712,0,23915,1,1
