"BranchID","Cell Type","ClusterID","PercentMatchArc","Persistence","TreeID","downNodeId","isDummyArc","isImportantPair","upNodeId"
0,3,0,200,28.73,0,2,0,1,0
0,3,0,200,28.73,0,4,0,1,2
1,3,0,200,2.6954,0,6,1,1,2
1,3,0,200,2.6954,0,6,0,1,2
0,3,0,200,28.73,0,8,0,1,4
2,3,0,100,0.34021,0,10,1,1,4
2,3,0,100,0.34021,0,10,0,1,4
0,3,0,200,28.73,0,12,0,1,8
3,3,0,100,0.17189,0,14,1,1,8
3,3,0,100,0.17189,0,14,0,1,8
